rewardAC,rewardBD,盾首水平偏差,盾中水平偏差,盾尾水平偏差,盾首垂直偏差,盾中垂直偏差,盾尾垂直偏差,time/s
6.4387874999999966,-13.339799999999997,6.8300000000000125,24.74000000000001,-0.6999999999999886,13.300000000000011,18.180000000000007,21.159999999999997,7.148451799999998
-3.453749999999999,-10.431299999999993,-13.0,-17.620000000000005,-23.560000000000002,12.639999999999986,18.189999999999998,21.580000000000013,7.3272262999999995
89.90317499999998,36.55739999999999,3.5900000000000034,25.099999999999994,1.9199999999999875,-12.289999999999992,-18.110000000000014,-21.659999999999997,12.633012699999995
-16.2504,75.9156,8.0,25.080000000000013,-0.7800000000000011,-9.659999999999997,-18.129999999999995,-23.30000000000001,12.697563600000002
-6.240075000000001,40.53470000000001,-13.72999999999999,-18.22,-20.930000000000007,11.210000000000008,18.310000000000002,22.610000000000014,8.9786954
-5.728287500000001,-28.206699999999998,8.069999999999993,24.80000000000001,-1.3300000000000125,-12.689999999999998,-18.169999999999987,-21.52000000000001,9.671661800000003
27.938837499999995,5.688799999999997,-18.19999999999999,-11.419999999999987,-43.58000000000001,-13.069999999999993,-18.139999999999986,-21.22999999999999,10.490600700000002
44.375499999999995,-15.310400000000005,5.25,24.849999999999994,0.44999999999998863,-13.02000000000001,-18.180000000000007,-21.330000000000013,9.057343500000002
8.809525,-12.457999999999998,-12.830000000000013,-17.629999999999995,-23.680000000000007,12.77000000000001,18.180000000000007,21.47999999999999,9.201400399999997
-7.414175000000009,-20.204099999999997,-20.580000000000013,-11.509999999999991,-42.31,-12.52000000000001,-18.19999999999999,-21.659999999999997,9.053001899999998
103.66839999999993,16.1518,-0.18000000000000682,25.159999999999997,4.310000000000002,-12.319999999999993,-18.120000000000005,-21.659999999999997,11.692050299999991
-7.32475,-20.213,-15.349999999999994,-17.55000000000001,-22.0,12.800000000000011,18.189999999999998,21.49000000000001,9.062525699999995
-7.347449999999999,-15.333399999999997,-15.830000000000013,-17.53,-21.669999999999987,12.719999999999999,18.19999999999999,21.539999999999992,9.06543450000001
-7.57395,43.760000000000005,-22.289999999999992,-11.449999999999989,-41.16,-10.219999999999999,-18.28,-23.19999999999999,9.084988299999992
-8.206475,-22.206400000000002,12.669999999999987,18.75999999999999,19.28,12.810000000000002,18.180000000000007,21.47,9.246571599999982
-8.324974999999997,-22.20050000000001,-15.52000000000001,-17.53,-21.870000000000005,13.780000000000001,18.150000000000006,20.810000000000002,9.304718899999983
47.5461,-22.179600000000008,4.5,24.849999999999994,0.9099999999999966,13.469999999999999,18.169999999999987,21.03,9.19967170000001
-8.311000000000002,-22.214400000000005,-14.719999999999999,-18.180000000000007,-20.25,15.0,18.169999999999987,20.060000000000002,9.202853599999997
62.89799999999999,-32.231,2.8600000000000136,24.960000000000008,2.1200000000000045,13.689999999999998,18.129999999999995,20.849999999999994,9.984791300000012
-9.301149999999998,34.4398,-14.689999999999998,-18.169999999999987,-20.25999999999999,11.52000000000001,18.28,22.360000000000014,9.368143000000003
-9.504600000000003,34.60310000000001,-21.430000000000007,-11.47999999999999,-41.74000000000001,-11.069999999999993,-18.25,-22.629999999999995,9.381438400000008
-9.320024999999996,-24.18180000000001,-17.99000000000001,-14.509999999999991,-32.389999999999986,-13.120000000000005,-17.629999999999995,-23.53,9.503010099999983
116.85382499999997,20.3462,-3.280000000000001,25.25999999999999,6.449999999999989,11.509999999999991,18.689999999999998,19.889999999999986,13.907831200000004
50.81330000000002,-24.222800000000007,3.8600000000000136,24.919999999999987,1.3899999999999864,-12.860000000000014,-18.180000000000007,-21.430000000000007,9.388322399999993
-10.438750000000006,52.7032,-18.860000000000014,-14.430000000000007,-31.72,-9.840000000000003,-17.710000000000008,-25.650000000000006,9.50404420000001
-10.338674999999995,22.6779,-15.169999999999987,-18.150000000000006,-19.930000000000007,11.629999999999995,18.27000000000001,22.289999999999992,9.572620599999993
118.43819999999998,20.462499999999984,-0.5600000000000023,25.150000000000006,4.5800000000000125,10.889999999999986,18.74000000000001,20.340000000000003,12.103834399999982
-10.337049999999993,47.46030000000002,-18.159999999999997,-14.47999999999999,-32.22999999999999,-10.789999999999992,-17.69999999999999,-25.060000000000002,9.502491399999997
114.38377500000003,119.0062,-3.9799999999999898,25.28,6.900000000000006,8.139999999999986,18.090000000000003,24.159999999999997,13.961078499999985
109.29900000000004,117.56910000000005,-3.9799999999999898,25.28,6.909999999999997,7.069999999999993,18.099999999999994,24.830000000000013,14.090237900000034
112.09970000000001,139.68700000000004,-3.9799999999999898,25.28,6.909999999999997,7.659999999999997,18.090000000000003,24.44999999999999,14.362403100000051
115.20547500000002,78.81590000000001,-3.9799999999999898,25.319999999999993,6.949999999999989,-9.409999999999997,-18.069999999999993,-23.360000000000014,14.397601299999963
112.18689999999997,145.24599999999998,-4.289999999999992,25.289999999999992,7.1299999999999955,8.289999999999992,18.069999999999993,24.039999999999992,14.53825089999998
-11.522925000000008,54.898,-22.49000000000001,-11.389999999999986,-40.900000000000006,11.210000000000008,18.22,22.5,9.778461800000002
-15.24944999999999,50.036100000000005,-18.889999999999986,-14.430000000000007,-31.69999999999999,-11.47999999999999,-17.659999999999997,-24.569999999999993,9.852033800000015
114.27369999999998,82.03579999999997,-4.240000000000009,25.319999999999993,7.1200000000000045,-8.490000000000009,-18.069999999999993,-23.909999999999997,14.561025400000005
-12.348099999999999,57.87439999999999,-15.539999999999992,-18.139999999999986,-19.680000000000007,10.819999999999993,18.289999999999992,22.80000000000001,9.857508100000018
