rewardAC,盾首水平偏差,盾中水平偏差,盾尾水平偏差,盾首垂直偏差,盾中垂直偏差,盾尾垂直偏差,time/s
143.04760000000005,4.659999999999997,25.27000000000001,1.5500000000000114,-14.099999999999994,-18.03,-20.430000000000007,12.593312
385.3766500000002,-1.3799999999999955,26.159999999999997,6.3300000000000125,-15.810000000000002,-17.879999999999995,-19.139999999999986,26.998543400000003
38.039950000000005,10.599999999999994,20.419999999999987,14.319999999999993,-14.419999999999987,-18.080000000000013,-20.349999999999994,7.966736800000007
43.93575,5.949999999999989,24.870000000000005,0.060000000000002274,14.430000000000007,18.129999999999995,19.889999999999986,8.159710699999998
144.42825000000002,-2.5900000000000034,25.310000000000002,6.099999999999994,8.780000000000001,18.080000000000013,23.75999999999999,13.329768599999994
302.92555000000004,-1.9099999999999966,20.180000000000007,21.409999999999997,-17.930000000000007,-17.94999999999999,-18.0,22.151798
49.66035000000001,11.840000000000003,18.22,22.110000000000014,15.930000000000007,18.069999999999993,19.379999999999995,8.636543199999991
-21.78433750000001,-15.419999999999987,-18.080000000000013,-19.75999999999999,10.569999999999993,18.210000000000008,22.840000000000003,10.671856599999998
-118.48628749999989,-14.539999999999992,-11.300000000000011,-29.389999999999986,-11.330000000000013,-17.22999999999999,-20.819999999999993,40.97767470000001
119.92189999999997,0.9799999999999898,25.19999999999999,3.75,-15.340000000000003,-18.039999999999992,-19.689999999999998,12.374942900000008
116.26039999999999,5.150000000000006,20.539999999999992,17.840000000000003,-14.879999999999995,-18.0,-19.939999999999998,12.231268599999993
-13.659162499999999,-16.889999999999986,-13.789999999999992,-36.389999999999986,15.110000000000014,18.099999999999994,19.930000000000007,8.267270799999977
-10.656187499999993,-22.25999999999999,-14.039999999999992,-29.02000000000001,0.5200000000000102,-18.22999999999999,-29.659999999999997,12.283691599999997
-13.800687499999997,-17.78,-13.759999999999991,-35.80000000000001,15.009999999999991,18.110000000000014,20.0,8.130194400000022
-14.510512499999997,-17.180000000000007,-14.469999999999999,-32.849999999999994,-12.370000000000005,-18.19999999999999,-21.75999999999999,8.326239099999981
117.17999999999998,0.9300000000000068,25.189999999999998,3.740000000000009,-14.620000000000005,-18.060000000000002,-20.159999999999997,12.106011200000012
-14.552712499999995,-18.69999999999999,-11.580000000000013,-43.49000000000001,14.259999999999991,18.129999999999995,20.49000000000001,8.332286600000003
120.29504999999999,-3.680000000000007,25.289999999999992,6.710000000000008,18.389999999999986,18.0,17.75999999999999,12.07920150000001
-14.858624999999998,-19.159999999999997,-13.699999999999989,-34.870000000000005,14.280000000000001,18.129999999999995,20.49000000000001,8.346210400000018
117.06784999999999,0.8400000000000034,25.22999999999999,3.780000000000001,-15.349999999999994,-18.039999999999992,-19.680000000000007,12.239849500000048
-15.90307499999999,-21.75999999999999,-11.469999999999999,-41.44999999999999,14.210000000000008,18.129999999999995,20.52000000000001,8.549058100000025
123.7497,-3.8300000000000125,25.310000000000002,6.860000000000014,19.039999999999992,17.99000000000001,16.909999999999997,12.398312099999998
-15.874112499999995,-17.610000000000014,-15.590000000000003,-27.889999999999986,13.699999999999989,18.710000000000008,18.569999999999993,8.570095400000014
120.06870000000005,0.5500000000000114,25.210000000000008,4.02000000000001,-15.27000000000001,-18.039999999999992,-19.72999999999999,12.345617300000015
-16.955624999999998,-22.129999999999995,-11.460000000000008,-41.19999999999999,14.439999999999998,18.120000000000005,20.370000000000005,8.744450299999983
115.81655,3.9499999999999886,18.22,26.919999999999987,17.80000000000001,18.0,18.120000000000005,12.062162
-10.40105,-15.409999999999997,-18.099999999999994,-19.819999999999993,14.610000000000014,18.169999999999987,20.30000000000001,8.745457600000009
119.97210000000003,-3.6299999999999955,25.310000000000002,6.740000000000009,18.25999999999999,18.0,17.400000000000006,12.208848499999988
-16.977387500000006,-22.05000000000001,-11.460000000000008,-41.25999999999999,14.389999999999986,18.120000000000005,20.400000000000006,8.701511799999992
115.96885000000002,5.509999999999991,20.539999999999992,17.620000000000005,-15.300000000000011,-17.99000000000001,-19.669999999999987,12.211142800000005
120.09695,-3.469999999999999,25.289999999999992,6.569999999999993,19.310000000000002,17.97999999999999,17.180000000000007,12.347992800000043
116.96224999999997,0.960000000000008,25.22999999999999,3.6999999999999886,-15.360000000000014,-18.039999999999992,-19.669999999999987,12.106256100000053
-17.753549999999997,-17.400000000000006,-15.580000000000013,-28.0,13.099999999999994,18.72999999999999,18.960000000000008,9.05604999999997
115.44755000000002,4.060000000000002,18.24000000000001,26.889999999999986,18.789999999999992,17.99000000000001,17.5,12.059374399999967
-19.16748750000001,-19.97,-13.590000000000003,-34.18000000000001,15.060000000000002,18.090000000000003,19.939999999999998,9.04619809999997
14.590749999999995,6.409999999999997,24.74000000000001,-0.5200000000000102,12.699999999999989,18.24000000000001,21.099999999999994,6.672333199999969
114.8206,3.289999999999992,18.19999999999999,27.30000000000001,18.610000000000014,17.99000000000001,17.620000000000005,12.2418816
115.65545000000002,3.9399999999999977,18.24000000000001,26.97,18.659999999999997,17.99000000000001,17.580000000000013,12.069277099999965
115.64670000000004,3.6699999999999875,18.22,27.090000000000003,18.870000000000005,17.99000000000001,17.44999999999999,12.187448300000028
119.99649999999997,0.7199999999999989,25.25,3.8899999999999864,-15.300000000000011,-18.039999999999992,-19.69999999999999,12.25316220000002
115.97589999999997,5.189999999999998,20.539999999999992,17.810000000000002,-15.5,-17.97999999999999,-19.53,12.23443990000004
115.85905,5.72999999999999,20.53,17.47,-15.509999999999991,-17.99000000000001,-19.53,12.123523299999988
