rewardAC,盾首水平偏差,盾中水平偏差,盾尾水平偏差,盾首垂直偏差,盾中垂直偏差,盾尾垂直偏差,time/s
267.80569999999983,8.97999999999999,25.900000000000006,-0.22999999999998977,-12.009999999999991,-17.860000000000014,-21.430000000000007,20.948028700000002
172.02368749999994,11.639999999999986,27.560000000000002,0.4000000000000057,-2.530000000000001,16.47,28.060000000000002,30.733248800000005
204.2786,2.5200000000000102,-17.900000000000006,-30.409999999999997,13.530000000000001,18.02000000000001,20.72,17.621052699999993
38.237,8.050000000000011,24.74000000000001,-1.4399999999999977,13.060000000000002,18.189999999999998,21.319999999999993,7.914424200000013
44.16694999999998,8.72999999999999,24.710000000000008,-1.9000000000000057,13.199999999999989,18.180000000000007,21.22999999999999,8.48003829999999
-6.171400000000008,14.740000000000009,18.129999999999995,20.19999999999999,12.870000000000005,18.189999999999998,21.439999999999998,8.047329599999998
61.66099999999997,9.659999999999997,24.75999999999999,-2.3499999999999943,-12.150000000000006,-18.189999999999998,-21.879999999999995,9.297663700000001
157.70544999999996,4.02000000000001,-13.590000000000003,-44.34,-9.919999999999987,-17.930000000000007,-22.810000000000002,16.873704899999993
163.96002499999997,3.8499999999999943,-12.680000000000007,-47.110000000000014,13.72999999999999,17.94999999999999,20.539999999999992,17.650492999999983
188.5748,4.22999999999999,-18.120000000000005,-31.810000000000002,14.180000000000007,18.060000000000002,20.389999999999986,15.731316399999997
93.5279,10.569999999999993,24.849999999999994,-2.8000000000000114,-11.800000000000011,-18.159999999999997,-22.05000000000001,10.886393200000015
67.53105,10.240000000000009,24.74000000000001,-2.7299999999999898,-12.460000000000008,-18.180000000000007,-21.669999999999987,9.452272300000004
44.43510000000002,9.47999999999999,24.680000000000007,-2.430000000000007,13.120000000000005,18.19999999999999,20.78,8.208174200000002
-7.426450000000006,16.599999999999994,18.069999999999993,18.97,14.460000000000008,18.169999999999987,20.430000000000007,8.191939999999988
166.4459375,4.389999999999986,-12.680000000000007,-47.41999999999999,14.620000000000005,17.960000000000008,20.00999999999999,17.2902038
173.09482500000013,5.110000000000014,-9.759999999999991,-55.120000000000005,14.610000000000014,17.939999999999998,19.97999999999999,19.86150699999999
53.000550000000004,9.650000000000006,24.72,-2.490000000000009,-12.219999999999999,-18.210000000000008,-21.860000000000014,8.759863300000006
155.19106250000002,4.819999999999993,-9.629999999999995,-54.889999999999986,-10.210000000000008,-17.849999999999994,-22.50999999999999,18.355095500000004
47.123149999999995,9.409999999999997,24.710000000000008,-2.3000000000000114,12.909999999999997,18.189999999999998,21.409999999999997,8.405581400000017
157.30793749999998,5.060000000000002,-9.530000000000001,-54.889999999999986,-9.439999999999998,-17.819999999999993,-22.930000000000007,19.209315900000036
27.878575000000023,13.550000000000011,20.330000000000013,12.370000000000005,-12.110000000000014,-18.129999999999995,-21.849999999999994,8.893658200000004
33.81542499999998,12.97999999999999,20.340000000000003,12.72999999999999,-12.180000000000007,-18.150000000000006,-21.840000000000003,8.585317599999996
-9.262099999999982,15.789999999999992,18.080000000000013,19.47999999999999,12.719999999999999,18.180000000000007,21.50999999999999,8.546383899999967
-9.247500000000016,14.960000000000008,18.120000000000005,20.039999999999992,12.280000000000001,18.210000000000008,21.819999999999993,8.863535900000045
67.53965000000002,10.719999999999999,24.75,-3.0,-12.159999999999997,-18.180000000000007,-21.849999999999994,9.564347300000009
53.12659999999999,9.909999999999997,24.75,-2.530000000000001,12.819999999999993,18.180000000000007,20.94999999999999,8.695521399999961
27.860175,13.689999999999998,20.319999999999993,12.27000000000001,-12.22999999999999,-18.139999999999986,-21.78,8.853439900000012
167.01170000000002,5.289999999999992,-9.530000000000001,-55.03,-10.280000000000001,-17.840000000000003,-22.44999999999999,18.989702800000032
170.2884375,5.5800000000000125,-9.52000000000001,-55.19,-10.389999999999986,-17.840000000000003,-22.379999999999995,18.965972999999963
55.99544999999997,9.539999999999992,24.77000000000001,-2.280000000000001,12.72999999999999,18.169999999999987,21.49000000000001,8.85032000000001
-7.476274999999987,15.449999999999989,18.090000000000003,19.69999999999999,13.259999999999991,18.150000000000006,21.139999999999986,8.905793200000005
59.39539999999999,10.379999999999995,24.74000000000001,-2.8300000000000125,12.909999999999997,18.169999999999987,21.370000000000005,9.065719300000012
166.92347500000005,5.990000000000009,-13.439999999999998,-45.31,-10.090000000000003,-17.900000000000006,-22.669999999999987,17.267797799999983
27.81162499999999,13.659999999999997,20.319999999999993,12.289999999999992,-12.159999999999997,-18.139999999999986,-21.830000000000013,9.002702799999952
181.70996250000002,6.02000000000001,-9.560000000000002,-55.370000000000005,14.280000000000001,17.919999999999987,20.150000000000006,19.03962279999996
67.5277,10.639999999999986,24.789999999999992,-2.969999999999999,-12.030000000000001,-18.180000000000007,-21.930000000000007,9.528599199999974
181.81814999999995,6.6200000000000045,-9.449999999999989,-55.58000000000001,14.370000000000005,17.919999999999987,20.080000000000013,19.338920799999983
183.76531249999996,6.699999999999989,-12.419999999999987,-48.44,13.919999999999987,17.939999999999998,20.389999999999986,17.765542700000026
-12.374075000000005,16.629999999999995,18.05000000000001,18.919999999999987,12.800000000000011,18.169999999999987,21.439999999999998,8.988853800000015
185.10845000000012,7.259999999999991,-17.960000000000008,-33.389999999999986,13.52000000000001,18.03,20.74000000000001,15.44935750000002
65.4037,10.939999999999998,24.75,-3.1500000000000057,13.060000000000002,18.159999999999997,20.78,9.468427999999903
189.18347499999993,5.9199999999999875,-9.370000000000005,-55.03999999999999,14.22999999999999,17.909999999999997,20.159999999999997,19.927675099999988
